+ISFJdIdqKtq 	 76.56250000000000000100
y/0wLG6hTzkq 	 87.91277904238478278800
M1SUrsWBo021 	 91.53655966762850061800
b2Fo93m2N+ok 	 92.53964944368236549400
jhBUYwnDLRAX 	 93.84765625000000000100
teNSEs/MAage 	 94.59501533438263807000
CDZvnt4YyzOr 	 95.25811334717418771400
73WrHTqerxe1 	 95.18624621648436178900
a+V1YnEevoMo 	 95.10150400000000000000
iZFUTT5kjUQ9 	 95.33213943614117345400
/ESZS37jYC0F 	 95.40475186736580320500
epEdDnl92Pup 	 95.65014712765714592400
94TI5plO8o3k 	 95.74456397325341030400
JNkpq1+RJw37 	 95.77504251662929159300
UC0JJqvOGqb/ 	 95.84890339883705536200
9mEpDH3Kl8bA 	 95.96231390646857843200
xtcZq3kVum8j 	 96.01160916051684526200
twxzTePwSxde 	 96.01535371898919902200
1NIyfI+MNBm9 	 96.12001665972511453700
pd4nsTXt9BUB 	 96.15167471257095884000
W3Er24VXJggn 	 96.18017596281569842900
dyeb5RA+Q8Bd 	 96.23919342525474376200
H6nOe6Y4T7JJ 	 96.22942184690246992200
FWxBHC6m6bJQ 	 96.28995950943928513300
5hTxOA4hrTS0 	 96.27047206667754586100
P1mGBPJuuzBV 	 96.29330183726127798600
ITyLUUhcsOdd 	 96.30521234531826865500
hvVph+tnkeAX 	 96.30831923721483599800
QaUgNb7Hm7sz 	 96.36566623687744140600
EpDfXhwko19z 	 96.38418127035473189900
4ANnqWkytMJn 	 96.36080094262127401500
oEC2/mboVe7R 	 96.37875914401605588200
JyRMmtz0oLAH 	 96.39820320131133578100
EdmT8P6tmHK8 	 96.39644033074567901200
VAihpf0XoOzP 	 96.42176013672063460300
XpiCBXkN+4Sj 	 96.43733719749340672200
EUnEMFH9JKW7 	 96.44933373064691647900
bnyMRBW0BNji 	 96.45152847226054931700
NJinQyOn59Cf 	 96.46023153731381265100
oW5mq1ekw2R/ 	 96.46033293193990998000
6U8uxitrQ74c 	 96.49919586861635865500
1nyYKfRGl7zN 	 96.51821175136372927900
Cw8B8a3VSprV 	 96.52522883816656137000
2XMWZyIJSle4 	 96.53015510472744040500
soqTYyrOQl2a 	 96.53803734312078447700
dC0X6OVKWADK 	 96.55765578050508970400
j7RgbzA5rHy9 	 96.56700294029399814700
nfxNdXQQ57TR 	 96.57291342284880375600
jc1FW7hfVjhA 	 96.58926044471540585000
5YJ23ksVTib/ 	 96.59407539457153530600
We5C9GIukXf8 	 96.60733174787354723300
6jtg9+yeiqLD 	 96.62087219418997222900
NNEQ/Ijq/dIn 	 96.62541369254613340300
gak/WUmP1jz1 	 96.63191267795536696400
m7gr5jLQkkgd 	 96.63265391461813333000
A1rOR0N1RHB3 	 96.62410395508107814500
4fsRsMBsndC9 	 96.62517525192820346400
Xm/6DfL/j6Ew 	 96.64163904018431577600
HIf6XAiVuYYy 	 96.65053884443821995100
ntMZJUE/HpbR 	 96.65619557126076332000
hVbp6fCaJ2Mr 	 96.66065228205986783500
OK9jAb7POxne 	 96.65895692733262075200
U9wWbwRnAHM3 	 96.65086688044119894800
pMP4n5V+MUtY 	 96.65201159757050603300
cOqjOH6XZ93l 	 96.65542112915690835900
M7wqNh0iXReC 	 96.65121723288000020300
IGPi8WaZtO+h 	 96.67111929912248462400
EiOxaL+1R17Z 	 96.67727342122878393300
i1BumI6zZ7M7 	 96.67288131925207756200
DNczrquSSBKO 	 96.67868041621052826100
zvj3MEdWFRoJ 	 96.68224543521724091300
nIiNMkTiWDis 	 96.68187788959347903200
iI54NURgtyTR 	 96.67728597697423935400
kfU3985//BKp 	 96.67946808802353981600
JC5dYjR2kbI1 	 96.67693879922214219400
+fuGdvKagrk3 	 96.69139861094411477700
wD6Vh5kmIBRm 	 96.68324997296510068700
RCb4dqFELb9S 	 96.69098404087780447200
3SMUHdOBLDLq 	 96.68950770382861258600
ZWPH3ywACJWA 	 96.68862092651667683400
Bdtrtz347E7N 	 96.68185550885582681000
zUpyEaMhSy5V 	 96.68218043596210867300
8OTz88W9gvzP 	 96.68815105782687317300
q6y0BQ4jFhde 	 96.69017308507433459600
iY72uquiNlsw 	 96.69974226215651608000
lYvPevM9WO2U 	 96.70273766768730012900
8raqcESHNoVA 	 96.70731649460220151900
4pFkVZ9+kqbt 	 96.70666631798904946700
n3YNBcW9iRgy 	 96.70154346871643964900
klsnkzHYMrDf 	 96.70385999794888528500
KaPFb+ttJ5jW 	 96.70843095023816367200
2i3f0o43tUz7 	 96.70629205449976703800
OCKOHLW4S8Qf 	 96.71212552675569895600
8FOoM+3yCRNt 	 96.70559788514827269100
WUtwBxjWEeFm 	 96.70437884836279402800
JRKMKaGl0jm4 	 96.71236781901521175400
hrUmRAomMWAy 	 96.70106549509444522400
hKjLYMeNj1uy 	 96.69867037206517673500
nIyiavaQGDHf 	 96.71061192246617607900
w3W1btSY9sjJ 	 96.70553381993448653000
hdOwMB+GADoB 	 96.70415706231750101100
Plo6TsO+ExR2 	 96.71094672056337912300
qWCZvWbiS3aU 	 96.71074791853918940100
0u4E2PaAylwW 	 96.71445929452581703200
wC+j15qj84lz 	 96.71656024028065112300
Ikx0M8bHmv+U 	 96.71887247606209031200
4qC6MiUKt59T 	 96.71514655092701957900
/9+AAFQ8QFfL 	 96.72129739472195295800
War7PKPxaKo1 	 96.72777138966049382700
MD+Ro1HJPZ37 	 96.72757326095890524300
RH6zK3PeRc9A 	 96.72632744086810976100
fgrOad0BTHEb 	 96.72667751536239199200
+DwhRUN4YvSF 	 96.73006506127239827100
30Wjr5RCX/xw 	 96.73158516325972388800
qrMOPoE/g9f7 	 96.73010589402259144600
n19IPM31ENTe 	 96.72433355769891075800
2C3ViDH2sdCX 	 96.72847899407234234900
3TCkELmMZLRk 	 96.72595631672299885600
gXlQbicrpLq0 	 96.73589622456978520000
RLwJI3Em32f1 	 96.73490996780693848200
tQ+4j0L7etv9 	 96.73617159875242993000
M4Iaz1+XI1Ul 	 96.73848090540633643700
H1Uo6jycNI5K 	 96.73921138125379337500
dXnqC8iG+CkO 	 96.74054966755087469200
42uXXChgz95j 	 96.74495999602941966500
ElqUCko567ca 	 96.74595641855368744700
wBMIIQjdDfH7 	 96.74389908912172653700
+KL7s66PgJ9k 	 96.74606448445890131400
buWyX8LvpQKV 	 96.75225797232776533100
WyUvnOcCKDp2 	 96.75595334329435516100
HMDwWfQrQPHu 	 96.75707298113016882000
gw1wUwJSF0mX 	 96.75852764022566469200
IetmBbo8jCRo 	 96.75442741689566465700
170wMpB8fMZ7 	 96.75171092460016665300
Ywlha83kKUIt 	 96.75138728422794428600
cNh0zVjTTYTl 	 96.75458124619347437100
o/vnAYmislz7 	 96.75940945142666888500
071LCGZiTsiG 	 96.76375389582847894900
HQpuhsbtRmtV 	 96.76628913169024837700
s3+Kcf4ug+vg 	 96.77322191572174395700
c6be79Ufqoee 	 96.76949926469025136100
q83L1uxmEaqZ 	 96.77199658389532467100
4Edm0kCDYCpr 	 96.77171960089718517500
B0/WytN+eYCI 	 96.77034901201587452200
ls/IRZ0l6G6i 	 96.77611736815767993700
NQ2y9qt2Wkjm 	 96.77273376785772579000
