AlvDIOKIlLmZ 	 79.01234567901234568000
/xqGU19tvdjV 	 89.33644462391143542200
pf3XTnXWtaqz 	 92.19986590198872140000
Be881I7kqypn 	 93.11058680079256211000
2wNmAs5rDcbP 	 94.59051078977509371300
hXuOzmh+yxHo 	 94.94199354963924835800
wsMLNQgH5dQr 	 95.36614485216229230500
EKsebTrlHgCo 	 95.45572605397513831100
zLxBdK8hfoJZ 	 95.62090102789413002200
9emZjQecY1LF 	 95.65163308517177788500
Au8jrk/BWsIY 	 95.74330442600136544000
fC0qh/wamaK7 	 95.88797572730392665300
4OcH+LEZSM1n 	 95.98230804554433490600
Ks7519sqgfmg 	 95.87742423194624897500
kLZcdoggh99M 	 95.80616638039127395500
6TZr91zuuQ6u 	 95.79667291406089918900
Jp8YxJlPDD9+ 	 95.88098159110621198800
lhgFVsMZQ0ML 	 95.85413520816881645100
2+wM8YHwuStn 	 95.90087882076958089800
yXuDswMxRBmo 	 95.87750170864456006300
zqbtMMBIvZhL 	 95.83262624132989805000
Fa1KWc9Lzh1M 	 95.77905113827296937400
gkfCFy155SSu 	 95.86748494854395945000
hSV7mdGF72u9 	 95.92776401904634596500
ODFW5jbHCXX3 	 96.00220096006089963300
TR2GqXJcbOCa 	 96.09188758508075169900
ClDm5k87nRPR 	 96.13021840172749299700
ikv3oWUkKPQu 	 96.18558537516285997400
0YHQy4JS2h3W 	 96.25425329458666167400
b1fpM3geoXAz 	 96.26796671680513657900
SxOhlI1u9/Nr 	 96.27072664359861591700
h6/pNrXXGX8r 	 96.29315091020583245300
otxNKE+TQ1Zc 	 96.31672051609577115500
0vn7SVjHaQrO 	 96.34111958784584705300
/k8nDyIZkxWF 	 96.34212742985030751100
x051HcTgKTvx 	 96.34361403664346680200
jHrzrYsTYlF5 	 96.33835263648683771300
9zxxH2mvMdMd 	 96.31836092308137978100
258NVn3iW+/v 	 96.35877049291979459100
BjiJ0pNkVDvV 	 96.40792097916597388300
7dLxF8zr08Ry 	 96.40233617070568511000
9TVc41EkCCSY 	 96.42720453259846333300
I7DvwfpIb18R 	 96.43426188775757361700
G5iN6PKJ+E0e 	 96.48982605388306114200
xwfApgwZXQLJ 	 96.50214685597372897500
P1SuwtH/jQ4u 	 96.49975880296675005100
qmXNMIAANV0i 	 96.51400569555139071400
rMF4TEPNssor 	 96.52160958286292219100
dalekobQ4RkN 	 96.53691839246609146100
Fuez/bRQdg5k 	 96.53422219725692038600
/shMCRk3GehL 	 96.53563782017909204600
XSONMtjcO7te 	 96.54431698057396263100
eEVsURMr0uyx 	 96.54319657341868339700
HFGWlrNFxAg8 	 96.54116278021570519300
PjPpCboynNq8 	 96.55555429888218812300
ujGwrQSayIYB 	 96.56904172052575143500
8ZiCESz2r/x5 	 96.57868341246349112900
+XPI/Hji0S6G 	 96.59841351058667053700
mNkVCChCkB44 	 96.60098217986583112900
AfPvtQ7SiWys 	 96.61159713530548805500
roANJcM+lTnM 	 96.61107587215619418900
m1CKFBy67cG8 	 96.61912325916392686800
5kp2+OHLxlMd 	 96.61850831174459161800
C1jPr8pGOncW 	 96.61559499374169126300
cyeKSjDaC7Lg 	 96.61753616335827226200
eVj/MviuhGww 	 96.61791315417775961800
049YkluV4uBL 	 96.62121756172975583100
+6ekUnV5akuV 	 96.62155523976062059200
LE+2ZrX5vV1w 	 96.62054706546422322900
IfRef0yk8an5 	 96.62296147540678862100
Zy9rOZJ6F5wK 	 96.62915851430833982800
lccgtH/NrciT 	 96.62813865218590022700
74JR77Rx7Uw7 	 96.63699030683338330400
yyBimU13zrNr 	 96.63766670951565995400
YpUFhtUHN0lX 	 96.64818292062613885800
1JOQTVbTNQ5H 	 96.64576988895271465300
ITrm6y76vczR 	 96.64900065903495609800
Sqb9kdw1VmAg 	 96.65262706262702980300
50NS8PMyu8c8 	 96.63521698828530598700
cbBMndrZW/TL 	 96.63599857608513533400
EiU62hUD+IB7 	 96.65861194151480818300
mQF/GkfZGmUo 	 96.66465283407051052200
KSHrLdAk+Jjn 	 96.66238435227599596000
VDNQAWnNJ63x 	 96.66577901336259430200
wlS11m6TzvnQ 	 96.66226887218777647000
fiYt8mhilKLN 	 96.66510165439475469900
/6AlpUfEuKea 	 96.68073037937010906700
OmZVZR6vjnYK 	 96.68304901407092789100
SYv3mK9K5y9O 	 96.68938640193586461600
7Pv1k6cLJFib 	 96.68861697557998512400
EHyWEkGCucG3 	 96.68946228640000000000
h98R8lK3LTEe 	 96.69027880507737893400
VM70c4iD3d// 	 96.69709308567670205600
xXDddAb0zPxF 	 96.70731222576554460700
PrWHgKbnRzxf 	 96.70700338776262500400
TKpw2zHb69R4 	 96.71554600011614537200
kS6e4csPOqjX 	 96.72408746626300154300
eRnbm8jJb4Vy 	 96.72210860445390619300
PhQaq13+jHaw 	 96.72752011403348833200
BAuBbUIZDuRb 	 96.73141318191537692000
Bh4qd5AokBRa 	 96.73834467269538571800
02mXzBjpU7TK 	 96.74437759412549040900
fb8YIaQRK4sj 	 96.74403348714317648700
OUh8pBF7n/iX 	 96.74670982779504648800
leAr0XzyTP4h 	 96.74898511505664767200
P8RnngcVaChM 	 96.74247384551974827300
w0b5IWV5WzM1 	 96.74075206829893870200
VvHCvDWd6Z1B 	 96.74244100618095481100
2clgx9TfGRyf 	 96.74570976560452415800
FoX3UPe/sxly 	 96.75208678883549853400
VZYZ+KhLi3qj 	 96.75717371664169767600
dfxioRAlpU7B 	 96.76259419072131306400
hH+zveeaIsaw 	 96.76730787134904882600
hJcWqxgNIbst 	 96.77084801752468094600
Vb70Q4iL1Zc0 	 96.76834773826533409500
pkbrGsg732UK 	 96.76834655141569334100
k9s3AIbeXpIK 	 96.77119370554571584800
kwwCalo/xb7B 	 96.77276841112135257400
Rk6XcNBCTI2N 	 96.77129340090014349200
